BRD4_UNSTIM	BRD4_2H	BRD4_24H
Eef1g	30657.03665	32772.5472	38584.96925
Eef2	8681.13275	10039.04845	14511.183
Eef2kmt	1457.7003	1347.10665	1739.6539
Eefsec	1790.4601	1575.658	2026.995
Eepd1	469.6341	551.81365	574.72395
Efcab14	907.549	888.9127	1203.4637
Efcab7	393.0554	413.32985	509.60585
Efemp2	38294.02835	46826.2653	56697.00225
Efhc1	5820.6914	5088.3914	8562.04465
Efhd2	2842.9718	3758.38885	3992.49245
Efna1	3572.61735	3932.6944	7004.7935
Efna2	14040.78735	14087.9993	25056.13565
Efna4	1916.5725	1990.9204	2933.22955
Efnb1	603.6702	382.0158	685.4496
Efnb2	7269.2573	8037.9799	8053.9573
Efr3a	1708.83155	2082.5726	1964.1955
Efs	3380.61855	2981.7326	5491.70885
Egfl7	5170.3425	6307.17625	9297.6741
Egfr	4510.95915	5483.0477	4834.18725
Egln2	4697.07685	4679.8852	6983.84835
Egln3	2545.17965	2805.36305	4310.31345
Egr1	7130.6422	8848.16245	10324.53045
Egr2	3908.17765	4699.835	5025.2162
Egr3	3743.9947	3965.3145	5175.12065
Ehbp1	3651.22545	3014.6209	3552.80565
Ehbp1l1	14635.7136	14778.54995	20188.7359
Ehbp1l1	14635.7136	14778.54995	20188.7359
Ehd1	7551.0616	7330.92395	10677.5909
Ehd2	9239.28455	7879.88945	14234.65555
Ehd3	6241.5409	4472.4453	5490.0291
Ehd4	9131.04485	9634.7428	10973.6565
Ehmt1	2152.0245	2229.4754	2657.99315
Ehmt2	3467.70995	3527.04845	5134.23045
Ei24	1588.4087	1549.5509	1819.00175
Eid1	6502.12725	7874.26645	7916.1249
Eif1	3294.7778	4157.34095	4026.4697
Eif1a	4221.94815	4352.26765	4322.25165
Eif1ad	3304.2641	3563.99895	4380.9552
Eif1ax	508.8647	683.71155	754.8337
Eif1b	1383.02565	1342.754	1709.1193
Eif2a	1291.04205	1481.0587	1430.99185
Eif2ak1	3444.4838	3050.77055	4260.65335
Eif2ak2	2353.34845	2141.6717	2867.40325
Eif2ak3	3690.86165	3389.0278	4391.22815
Eif2ak4	11250.36235	11067.8253	11947.65065
Eif2b1	2353.34785	2689.55435	3118.32545
Eif2b2	13729.69345	15998.2092	22159.14345
Eif2b3	2921.5847	3614.86175	3567.01495
Eif2b4	4739.1273	5307.72125	5798.9875
Eif2b5	5007.71315	6477.7231	6925.422
Eif2d	4099.0942	4562.6988	6400.13785
Eif2s1	2348.2171	3081.35045	3137.4598
Eif2s2	1331.2277	1399.728	1654.1173
Eif2s3x	2024.5854	2010.2874	2601.5749
Eif2s3y	3328.7199	2942.0169	4056.40255
Eif3a	5191.7069	5333.2562	6190.4488
Eif3b	2954.7431	3391.6497	4315.123
Eif3c	6181.2749	6709.76505	8367.98445
Eif3d	2786.61285	2723.662	3536.27895
Eif3e	1367.3316	1728.059	1560.4416
Eif3f	1857.41255	2715.0297	2793.36425
Eif3g	2359.97155	2434.2437	3585.31385
Eif3h	1312.3579	1160.07775	1222.87505
Eif3i	2861.01135	2572.2963	4204.6024
Eif3j	1750.5446	1347.589	1856.0077
Eif3m	944.1064	784.25095	1168.0613
Eif4a1	5386.9349	5844.0142	6020.79435
Eif4a2	2614.86575	3229.18525	2915.60435
Eif4a3	2699.3926	2581.92755	3728.54585
Eif4b	15115.64535	15060.4689	20210.6109
Eif4e	2093.6662	2566.01775	2737.3247
Eif4e2	3169.9458	4983.1371	4329.204
Eif4e3	805.2536	681.0466	927.7506
Eif4ebp1	3666.3987	3496.0016	6034.2168
Eif4ebp2	2541.0511	2683.6565	3738.06855
Eif4enif1	3886.10095	4448.9502	5034.5212
Eif4g2	5078.3472	5365.2799	6749.5355
Eif4h	4341.1009	4406.5351	6386.11255
Eif5	3674.49275	4031.72485	5192.56535
Eif5a	3853.1179	4538.1082	5911.31335
Eif5a2	640.11405	664.35955	816.6671
Eif5b	1488.71645	1625.94445	1930.27905
Eif6	5954.8266	7857.70855	7711.6965
Elac1	1187.86655	1160.96255	1706.2387
Elac2	772.64285	1054.6382	833.9983
Elavl1	2341.8985	2533.134	2809.49775
Elf2	3862.7298	3860.63695	4303.25585
Elf4	2754.5372	2405.236	3716.2503
Elk1	623.29365	676.27905	618.90745
Elk3	12139.96075	16866.441	18132.29025
Elk4	3289.53955	3369.1434	4060.0125
Ell	5471.44405	5718.89105	8198.4064
Elmo1	851.72195	646.554	1090.5415
Elmo2	836.53945	688.5788	1296.4085
Elmod1	610.18485	545.7572	525.21485
Elmod2	706.0607	638.2388	1071.76215
Elmod3	2217.13595	2088.71475	2583.8993
Elmsan1	7844.8671	6938.69485	13222.3436
Eln	23400.52205	17858.87535	23375.283
Elof1	3073.30535	3120.7444	4215.48525
Elovl1	1929.7362	2283.06095	2765.19815
Elovl4	407.3979	599.91675	527.1121
Elovl6	1648.86795	1538.7415	1719.6465
Elp2	2685.7891	3237.63205	3197.97585
Elp5	6780.6034	7280.37845	9187.75895
Elp6	2795.46295	3094.13455	4009.81165
Emb	555.05815	461.46955	718.264
Emc1	2352.9612	2280.09675	2448.25575
Emc10	1753.6042	2065.91405	2600.8577
Emc2	308.30165	95.1303	383.31915
Emc3	2812.71775	2932.05175	3768.03985
Emc4	1761.0368	2078.9358	1710.795
Emc6	4255.9837	4969.16815	6020.1329
Emc7	2232.143	2129.0993	2653.29545
Emc8	1555.12475	1904.1749	2130.2963
Emc9	2003.08795	1508.79495	2461.55415
Emd	4321.3969	4597.34875	4870.8098
Emg1	4127.1564	4303.43025	5266.59515
Emilin1	7925.8287	8131.6928	10577.21545
Eml1	6450.9606	7003.3533	9232.0412
Eml4	1328.5927	1666.2108	1153.14495
Emp1	2820.0129	3772.58525	3727.25385
Emp2	427.1498	543.7774	655.395
Emp3	5527.9257	5892.3509	8850.6863
Endog	5152.5354	4648.05695	7149.88145
Endou	13314.6011	8904.77705	14588.096
Eng	4425.82165	3923.5224	6969.24025
Engase	6171.44805	4961.01385	9370.39965
Enkd1	1349.23405	1345.10795	1771.77915
Enkur	4974.6458	6073.0321	6652.30425
Eno1	3358.80735	3546.7263	5071.5235
Eno1	3358.80735	3546.7263	5071.5235
Eno2	3267.10025	2946.32045	5516.3961
Eno3	8695.36465	10112.4473	11205.56045
Eno4	1118.47505	1018.01625	1561.75005
Enoph1	1553.36535	1866.83645	2121.30205
Enpep	1010.8258	1213.11745	1411.40325
Enpp1	5190.83845	7458.39875	5791.2814
Enpp3	3517.8174	3269.8328	3496.9559
Ensa	8858.02415	9050.381	13825.3844
Enthd2	1363.28925	1485.1718	2163.67495
Entpd2	4531.5084	4720.19545	7710.675
Entpd4	1223.4082	1317.6773	1246.12295
Entpd6	2716.29605	2560.289	3341.02455
Entpd7	6066.0361	5752.46225	8275.14115
Eny2	1329.09045	1167.1375	1597.51885
Eogt	2172.92785	2453.77305	1999.01505
Ep400	1804.7356	1582.6151	2275.11525
Epas1	1231.75815	1317.2425	2249.88935
Epb4.1l5	8037.6558	5614.73465	5797.89805
Epb41l1	549.67585	667.89995	808.65255
Epb41l1	549.67585	667.89995	808.65255
Epc1	8017.5454	7763.2681	9036.9458
Epc2	1172.5277	1350.90135	1555.27945
Epcam	2367.73235	3068.72415	3688.6691
Epdr1	2427.0034	2277.55655	2711.27155
Epha2	8477.081	8538.5587	12905.87085
Epha4	6154.12925	4976.1357	6723.0976
Epha7	657.25625	591.94925	795.63025
Ephb2	1256.8159	1543.5144	1917.2921
Ephb3	4124.7033	2862.0689	5994.6364
Ephb6	888.844	853.74425	1276.351
Ephx1	1951.80115	2004.2726	4118.3446
Ephx2	584.7263	666.65895	721.12785
Epm2a	855.9225	857.1262	1069.19495
Epm2aip1	986.6986	912.9392	1452.5292
Epn1	6683.2408	6931.64555	8846.25135
Epn2	21727.61375	17917.2442	26909.0011
Epor	2118.72025	2191.2151	2982.15775
Eprs	2712.3125	3205.12505	3487.4171
Eps15	2856.2194	1640.6923	2951.13075
Eps15l1	2928.1518	3263.68005	4024.45415
Epyc	8227.4939	5837.4876	7379.28585
Eral1	3341.7082	2551.0176	4466.6666
Erap1	993.9571	1008.637	1262.46705
Erbb2	2530.7913	2618.3997	3591.54065
Erbb4	216.1509	223.1607	274.7052
Erc1	4326.68865	4221.42675	5324.00265
Ercc1	10839.776	14803.77445	17096.96385
Ercc2	5846.67575	8308.6127	9281.50905
Ercc3	1723.9156	1594.818	2526.1296
Ercc6l	1972.21165	2201.45335	2390.07705
Ercc8	502.0877	448.9901	657.3526
Ereg	2714.50755	3115.99215	2889.8151
Erf	14446.82565	13187.8801	22262.46415
Erg	2716.33475	3245.29715	3654.2953
Ergic2	1099.19295	1254.9096	1061.76805
Ergic3	1557.99555	1448.08185	2070.41175
Erh	2555.52285	2437.67435	3843.5667
Eri1	1795.25085	1705.3588	2263.64315
Eri2	1022.25875	821.5872	1220.3582
Erich1	665.8606	660.6361	926.91925
Erlec1	1879.7932	2184.8347	2018.7237
Erlin1	3195.32965	4008.7831	3975.66755
Erlin2	5870.9982	5840.64265	8402.56375
Ermp1	7180.89495	6375.4756	9108.38
Ero1a	3413.2975	3978.1309	5027.6773
Ero1b	528.3087	465.0435	612.878
Erp29	1362.2348	1924.7428	1948.7572
Erp44	1348.8508	1335.58395	1450.86415
Errfi1	10207.85835	11465.6682	13419.86245
Esd	1120.46525	1357.94655	1419.50775
Esd	1120.46525	1357.94655	1419.50775
Esf1	903.02465	873.02025	1085.9013
Esm1	15363.0866	20533.4149	18635.34505
Espl1	4253.48005	4252.6884	7446.1266
Esrp2	2666.723	2320.28005	3838.9187
Esrra	12151.936	13036.00065	17896.02585
Esyt1	7428.04575	7762.9829	10124.05375
Etaa1	911.12755	1320.70055	1105.68065
Etf1	5237.5489	7211.03085	6819.9097
Etfa	1808.88505	2052.8956	2420.5554
Etfb	4699.29195	4874.96635	7356.621
Etfdh	2227.5874	2031.51345	2721.8993
Ethe1	3192.6236	3779.89965	5076.6757
Etnk1	1665.1667	1949.98245	2256.5546
Ets1	14996.61165	19517.9739	19304.77975
Ets2	2872.97075	3475.35245	4176.4975
Etv1	1951.67975	1556.12895	2451.981
Etv1	1951.67975	1556.12895	2451.981
Etv3	2414.2575	2260.89185	2672.25595
Etv4	4177.1341	4066.82535	6183.4291
Etv5	1442.9869	1251.8304	2195.3603
Etv6	3635.25985	2924.3062	4790.35045
Eva1a	1161.70045	1338.4292	1681.5497
Eva1b	11611.38065	10366.82175	16891.18395
Evc	1736.43405	1746.1138	2301.16545
Evc2	2198.62825	2290.9035	3063.5134
Evl	590.926	579.4024	823.7472
Ewsr1	414.6824	469.791	645.63425
Exd2	8004.4855	7423.2186	9088.75405
Exnef	1015.27515	817.9254	1216.8698
Exo1	1042.13395	1021.617	1659.01905
Exo5	2871.6317	2944.0699	3472.6185
Exoc1	1466.3414	1563.4928	1771.97125
Exoc2	3133.2827	2330.1261	2306.6727
Exoc3	2109.6577	1933.1262	2845.0208
Exoc3l1	4316.0587	4093.5656	6159.00035
Exoc3l4	8561.5391	9713.9628	13006.2171
Exoc4	702.7803	611.6082	742.2662
Exoc5	1118.02105	914.83835	1263.03005
Exoc6	4541.96005	4095.62955	4584.0333
Exoc6b	2727.95835	1945.1193	2601.7937
Exoc8	2645.0591	2465.25085	4140.5877
Exog	1702.8812	1692.70545	2517.38405
Exosc2	2056.55405	1815.67895	2440.3392
Exosc3	1804.28855	2129.9632	2136.29995
Exosc4	8093.89025	9082.3595	12028.2395
Exosc5	9062.8546	8506.31025	16545.78495
Exosc7	4221.07945	4442.48905	5415.1681
Exosc8	2893.66785	3730.2326	3221.9805
Exosc9	1592.35695	1749.5057	2107.83565
Ext1	8749.7127	8721.481	9664.81695
Ext2	3783.1209	3789.18135	4478.73265
Extl1	2139.83815	1954.79675	3371.30295
Extl2	2701.8176	2899.9313	2775.13515
Eya3	3723.51285	3605.50365	4598.35345
Ezh2	2798.87805	3126.0476	2864.35205
Ezr	5535.268	6364.16645	8644.2155
F11r	4311.26295	3899.112	4150.3903
F2r	7438.05365	6072.8555	7918.987
F2rl1	4077.68475	4280.47075	6388.98165
F3	4492.63675	3341.26205	5285.03135
F8	2468.23125	2195.5837	2755.75455
F8a1	996.7174	983.52455	1833.36245
Faap20	8810.356	7820.31285	13146.0801
Faap24	3132.7819	3121.3839	4382.9613
Fabp3	3850.75925	4323.943	5504.92705
Fabp5	294.8517	366.165	362.8233
Fadd	7500.62065	8169.49155	11287.79945
Fads1	14864.4247	13910.1209	21395.7868
Fads2	9512.96585	8589.42665	13485.8102
Fads3	7750.668	7029.50185	10561.2337
Faf1	4374.8739	4414.55355	4718.0102
Faf2	2120.7315	2347.657	3024.19495
Fah	711.5998	651.8163	1048.28085
Fahd1	2764.5891	2855.13185	3503.8659
Fahd2a	3406.48165	2949.00845	4994.39645
Fam101b	2837.1459	2932.80415	4321.33695
Fam102b	3658.0194	3442.8155	5544.781
Fam103a1	1828.71325	1918.25445	2287.93385
Fam104a	5476.1946	5111.64815	7364.0078
Fam105a	324.3905	345.0269	466.5174
Fam109b	2502.12675	2163.71475	3479.955
Fam110a	2719.89435	3201.7859	4728.98175
Fam110a	2719.89435	3201.7859	4728.98175
Fam110a	2719.89435	3201.7859	4728.98175
Fam110a	2719.89435	3201.7859	4728.98175
Fam110b	3393.7827	3123.1661	3711.67715
Fam110c	2592.96065	3456.80675	2595.29195
Fam111a	17000.9282	13984.0108	16023.7955
Fam117a	5182.5483	4539.1403	6870.7173
Fam117b	1474.22335	1489.576	1645.6902
Fam118a	3336.4521	3194.17875	4250.75715
Fam120a	6131.15955	6022.0471	7381.90935
Fam120b	2702.1789	2342.03825	3077.72355
Fam122a	1715.4827	1959.28585	2101.36505
Fam126a	2537.58375	2785.2033	2721.7768
Fam126b	1206.9724	1245.8975	1449.01515
Fam127b	454.3867	426.8505	549.41835
Fam129a	10662.2796	13406.2321	11502.28275
Fam129b	21416.0594	25039.26655	31169.4955
Fam131b	7221.43275	6603.46405	7676.8988
Fam133b	10779.1136	19903.133	16006.653
Fam134a	3152.7567	2756.2254	3972.617
Fam134b	4189.7232	4457.4888	5247.7356
Fam134c	6561.7098	6305.3463	9969.5062
Fam135a	3965.54685	3379.8397	3851.01025
Fam136a	7138.3955	4986.8942	8623.917
Fam13a	2212.87885	1507.1474	1782.1613
Fam13b	2552.19515	2331.88675	3322.4775
Fam149b1	1378.23965	1497.51	1621.9243
Fam150a	12248.70615	10045.75635	7084.11255
Fam151b	1082.61985	1014.78445	1066.2004
Fam160a2	2162.6352	1790.1102	2363.8138
Fam160b2	1084.737	993.1301	1606.48195
Fam161a	4028.58935	3954.0453	4896.9973
Fam162a	1745.87065	2066.77545	2077.2903
Fam168a	2209.9983	1640.82115	2207.0319
Fam168b	5027.82175	5573.8339	5422.7299
Fam172a	751.24625	757.17215	714.98775
Fam173a	5253.207	6010.614	8501.5062
Fam173b	1374.80865	1621.46515	1777.5552
Fam174a	1352.6156	1447.17675	1168.376
Fam175a	1811.59925	2586.9785	2400.6368
Fam175b	5915.00375	5609.62775	6105.17195
Fam185a	1278.9982	1552.09955	1580.94255
Fam188a	1317.363	1618.083	1600.9464
Fam189b	3689.7898	3838.3608	5022.43485
Fam192a	3715.09875	4260.6317	5145.04445
Fam193b	1828.67825	1706.27635	2406.64855
Fam195a	4122.8597	4204.5427	5823.30645
Fam195b	7049.6822	7298.213	9824.08255
Fam198b	12671.7011	12759.23845	10826.64475
Fam199x	1242.2828	1638.3376	1635.4307
Fam204a	1380.15575	1380.3949	1815.3982
Fam207a	1647.79205	1725.37825	2413.5991
Fam20a	249.2207	194.8926	267.1263
Fam20b	1903.23105	2101.95115	2701.6043
Fam20c	2979.23	3441.8455	4967.68375
Fam210a	1653.3435	1447.1207	2102.8794
Fam210b	974.2181	676.1021	1235.71305
Fam212b	4743.84905	3854.03985	3743.17135
Fam213a	6173.9228	4621.6168	8453.3198
Fam213b	589.1163	536.3322	871.9584
Fam214a	3355.52375	3334.71495	3913.6998
Fam214b	5564.16165	5112.76545	7433.8664
Fam216a	3710.29825	4359.43725	5275.92185
Fam217b	1353.6999	788.2655	1327.3463
Fam219a	706.4157	726.5143	918.4271
Fam219b	3139.83065	2963.7842	4160.28775
Fam21c	1848.74575	1664.2007	2290.2788
Fam220a	4110.3001	4414.3802	5422.6667
Fam222b	2765.0273	2890.36375	3891.344
Fam227b	4041.5043	4346.89715	4580.57805
Fam229b	974.40155	1010.18685	1387.1523
Fam25a	8596.8992	7503.5459	10928.2649
Fam26e	1211.08505	1669.21685	1236.13585
Fam32a	3797.8269	3826.4745	6618.5538
Fam35a	7435.0253	6480.8306	8819.1474
Fam3a	1846.25035	1825.5862	2289.0188
Fam3c	687.9469	640.8308	718.9873
Fam43a	1601.57835	1399.075	2181.1804
Fam45a	3844.04355	3590.16025	3655.61035
Fam46a	1094.5584	1183.877	1672.6293
Fam46b	2927.1179	2801.40655	4772.1852
Fam46c	350.3085	281.01195	577.80655
Fam49a	2852.4762	2815.1041	3488.24565
Fam49b	1203.1857	1027.65255	1438.5316
Fam53a	4010.02945	4154.1136	5241.0896
Fam58b	982.373	937.53535	1389.00035
Fam60a	2849.87765	2918.0111	3816.84195
Fam64a	10812.12835	11503.71295	17569.614
Fam65a	8401.13985	8321.08935	9115.1167
Fam69a	1428.98265	1359.74975	1725.7576
Fam69b	4085.5673	4702.57065	5929.7845
Fam72a	5842.8477	6695.60985	6514.55265
Fam73b	3262.72445	3445.2881	5213.03775
Fam76a	4769.98785	4755.5285	7523.68155
Fam76b	3099.38515	3297.6749	4543.08735
Fam81a	145.36875	149.67345	209.1084
Fam83d	1752.62085	2091.12285	2665.53375
Fam83h	1311.47015	1275.43135	1948.5405
Fam89b	13805.617	13672.0811	18530.9821
Fam8a1	1462.01585	1231.9192	1706.6127
Fam91a1	1522.3917	1865.3444	2046.5581
Fam96a	1676.40125	1674.6175	2238.63275
Fam96b	3803.38845	3998.41365	5042.99595
Fam98a	2652.8301	2247.66525	2756.3629
Fam98c	1933.03945	2159.91935	2980.20665
Fan1	1449.518	1378.47505	1901.0785
Fanca	722.73435	658.73565	1087.64985
Fancb	85.3736	46.18185	53.0653
Fancc	754.5311	834.34145	1181.96665
Fance	8441.3051	9866.29995	12158.3525
Fancl	598.92485	470.5017	698.1623
Fap	1378.16645	1426.50705	1466.41645
Farp2	3147.43505	2724.9676	2727.3094
Fars2	2133.6902	2388.84965	2479.66755
Farsa	3235.3145	3086.935	4492.73605
Farsb	6787.9665	7260.62435	6937.9829
Fas	18701.78075	17284.6686	18108.7238
Fasn	3425.3552	2945.0772	4793.7253
Fastkd1	1862.0035	2987.2004	1882.3115
Fastkd2	980.37065	1029.97975	1457.194
Fastkd3	1057.2257	960.0484	1092.0542
Fat1	9130.1894	7776.2782	10307.97955
Fat4	4363.50255	3637.17925	5068.86575
Fau	9921.0963	11288.7352	12861.3322
Faxc	814.6452	771.2077	1105.16015
Fbl	2337.35705	2364.0131	3362.4521
Fblim1	14937.5108	15164.7407	20848.62835
Fbln5	26590.44715	16951.70485	24385.9615
Fbn1	14875.0595	15395.8578	17583.41695
Fbxl12	2039.69875	2171.56575	2799.7418
Fbxl14	5752.94	4867.26075	6614.63895
Fbxl15	11865.5603	15002.2257	17978.07295
Fbxl17	2701.56655	2638.8762	3610.2963
Fbxl19	7156.9999	6956.50175	10209.78885
Fbxl20	2640.1857	2412.24835	3726.218
Fbxl22	1321.95985	1101.7157	1683.7673
Fbxl3	1304.32635	1290.15625	1549.65355
Fbxl4	1250.58635	1004.0212	1650.84825
Fbxl5	3011.6727	3032.6419	2729.4661
Fbxl6	2987.96405	3083.16765	4231.4344
Fbxl7	2406.68235	2067.4838	2525.3208
Fbxl8	3759.13345	4031.89935	5381.69145
Fbxo16	826.9311	818.5385	1224.32035
Fbxo18	2674.7033	2796.53095	3302.9583
Fbxo2	1978.50915	2187.8069	3265.8444
Fbxo21	524.20105	457.64105	826.25135
Fbxo22	943.1363	756.2222	1234.7694
Fbxo25	549.31595	525.7886	766.917
Fbxo27	3564.63695	4049.5228	4878.5551
Fbxo28	3212.98595	3662.99395	3786.451
Fbxo3	816.5478	884.1952	976.8734
Fbxo30	3977.7331	3874.7874	3635.98055
Fbxo31	11511.15995	10865.9787	16751.50965
Fbxo32	1223.6259	1077.9868	1660.0449
Fbxo33	1394.75975	1464.0292	1699.44
Fbxo34	1320.6006	1137.0995	1923.8268
Fbxo4	1759.96325	1531.04725	1763.3323
Fbxo42	2933.42285	2628.2224	3741.5348
Fbxo44	2062.8984	2234.5322	3374.32005
Fbxo46	9962.04285	8837.812	15023.28585
Fbxo48	1298.6191	1693.13425	1545.05345
Fbxo5	2371.95845	2402.73055	3168.86775
Fbxo6	2218.89105	2490.7763	3829.89505
Fbxo7	1696.6643	1605.1159	2758.97035
Fbxo8	3122.9041	2592.2058	2570.0259
Fbxo9	1968.1082	1917.93235	2352.6178
Fbxw11	3393.93355	3723.3152	3946.4722
Fbxw17	844.01095	682.33085	1305.13515
Fbxw2	4326.24655	5448.49885	5205.5506
Fbxw4	3359.64725	3600.22165	3926.85235
Fbxw5	5720.04425	6738.20145	7111.0562
Fbxw8	646.1201	562.91975	923.86805
Fbxw9	3530.2012	3761.9284	4499.5608
Fcf1	2682.76295	2658.55735	2806.3439
Fcgrt	5738.77555	5935.182	8320.2075
Fcho2	2046.43855	1584.73115	2046.904
Fchsd1	5034.24485	5424.8277	6753.3769
Fchsd2	3507.7858	2406.1926	4757.93905
Fdft1	6662.62715	7077.68485	7782.24445
Fdps	4719.9201	4369.1472	6606.46195
Fdx1	1346.69605	1597.3934	1628.5336
Fdx1l	4594.9947	5099.5071	6353.911
Fdxacb1	7247.2828	7792.2566	8533.51095
Fdxr	1082.7902	1059.8585	1473.44785
Fech	2390.89475	3002.66345	3298.9815
Fem1a	9520.87805	10978.8136	14233.674
Fem1b	5415.52765	5150.2348	6509.23205
Fem1c	2220.2984	2047.09665	2887.6677
Fen1	12889.62955	12619.7263	17649.9969
Fendrr	6648.3171	7632.40825	9415.41055
Fermt2	7779.56115	9550.369	10857.2285
Fez2	16842.6326	27373.48225	16935.28085
Fgd1	1528.8061	1492.52935	2236.73
Fgd6	1829.47315	1372.8011	2178.48325
Fgf11	4899.4141	4576.0714	7003.77225
Fgf2	6512.9745	12636.4627	7615.0095
Fgf7	12103.763	14593.8811	14573.1558
Fgfbp3	3513.2678	3858.51765	4426.73505
Fgfr1op2	1366.96435	1077.9956	1479.2528
Fgfr2	7277.2698	6873.1325	9728.4594
Fgfr3	5976.8106	6078.1015	7706.10455
Fgfrl1	1997.43565	1970.84375	2833.2008
Fggy	3660.8015	3609.0243	4484.1479
Fh	650.75755	624.13365	749.714
Fhdc1	934.47595	1123.9813	1366.3218
Fhl1	15847.5207	11512.54645	10871.4574
Fhl1	15847.5207	11512.54645	10871.4574
Fhl1	15847.5207	11512.54645	10871.4574
Fhl2	11157.55195	11797.98265	13669.2959
Fhl3	5305.93335	5878.9042	8752.20275
Fhod1	3945.50455	4138.34755	6171.3947
Fhod3	1663.036	1697.24925	2324.32095
Fibin	7640.7245	6464.50415	7445.04235
Fibp	30039.05125	37380.2949	44474.66415
Ficd	3415.5786	3212.68995	5348.41565
Fig4	881.1312	890.6142	1444.289
Figf	827.8483	692.29	556.35485
Fign	898.02705	1128.09445	1198.9977
Fignl1	726.37415	703.9015	999.7063
Fip1l1	3245.51765	4420.98	4235.7858
Fis1	2947.54885	3145.0711	4592.66355
Fitm2	1463.711	1724.66255	2379.02755
Fiz1	10012.4375	9737.1185	13141.24695
Fjx1	3639.31275	5566.04555	4040.83585
Fkbp10	6937.5901	6366.2158	12402.238
Fkbp11	7309.59355	8227.06465	10814.09835
Fkbp14	6629.10645	7632.8705	8058.7905
Fkbp1a	6088.00315	9175.4009	8429.79115
Fkbp1b	2357.8161	2534.67245	3187.65935
Fkbp2	11212.92975	11341.6196	15776.8152
Fkbp3	6450.60885	6964.7471	5990.9335
Fkbp4	2803.6738	2634.60545	3856.33995
Fkbp5	4718.5707	5675.5203	7436.9455
Fkbp7	1547.80775	1711.52205	1923.40655
Fkbp8	5594.24405	5717.09105	8106.2064
Fkbp9	1621.6405	1753.6878	2112.452
Fkbpl	1806.4164	1499.8844	2655.27315
Fkrp	3444.8298	3463.7848	4616.10985
Fktn	728.26535	938.6708	1014.33725
Flad1	7000.19635	7130.42095	10064.9311
Flcn	2724.9256	2442.3017	3606.51805
Fli1	783.6392	805.15945	987.9355
Flii	4842.9423	4829.67915	6920.44145
Flna	4509.44225	5219.7756	5656.4647
Flnb	4134.95925	4924.80335	5401.74285
Flnc	4332.9365	5502.2075	7815.05995
Flot1	19212.6853	22698.98375	25524.9346
Flot2	4010.27105	3748.93875	5775.40025
Flrt2	1746.82985	2204.0686	2997.8685
Flt1	880.90975	1067.69275	1253.92375
Flt3lg	4413.2506	4971.91065	6144.7848
Flt4	701.3634	755.46555	968.45905
Flvcr2	7218.8727	5960.4996	7912.40815
Fmc1	4563.4734	3972.5525	5459.34485
Fmo4	624.7948	362.4906	630.6671
Fmo4	624.7948	362.4906	630.6671
Fmo5	1988.93295	2098.10555	2542.91405
Fmod	6548.8088	7120.59305	8347.765
Fmr1	844.871	675.5002	697.1406
Fn1	12369.437	13014.71875	13235.58475
Fn3krp	989.1951	787.1995	1589.169
Fnbp1l	1082.9587	1071.6234	1250.0849
Fnbp4	1633.9118	1788.9662	1927.4433
Fndc8	3279.0045	2973.98465	4172.9652
Fnip1	1152.2335	1092.8745	1331.032
Fnip2	3422.95075	3160.49195	4061.8217
Fnta	4493.59275	4723.2227	5485.8695
Fntb	1937.9301	1850.0305	2949.61605
Fopnl	5197.29415	4422.55975	5607.39145
Fos	7231.27595	7437.69725	11377.91805
Fosb	10396.212	12933.78075	16423.2012
Fosl1	27212.06625	35760.34615	40883.39365
Fosl2	8194.71555	9734.02035	11276.58575
Foxa1	411.2076	393.45255	432.9333
Foxa2	4080.2083	3591.1661	3633.38075
Foxa3	5620.37045	5686.3746	8295.37855
Foxc1	6149.11155	5513.8876	7774.05955
Foxc2	8386.76905	9571.50065	11704.9754
Foxj2	8106.92805	8591.00865	12596.6892
Foxj3	1326.177	1363.81125	1552.27635
Foxk1	7874.97435	7410.3157	12488.5744
Foxk2	2776.94555	2860.5171	2983.3589
Foxm1	2168.3604	1722.951	2903.8466
Foxn1	10868.7139	18237.0688	18772.55505
Foxn3	2471.4416	1553.50195	2687.2311
Foxo1	1743.65215	2223.8538	2137.0998
Foxo3	6576.56035	5427.6308	9639.8827
Foxo4	742.64545	723.84945	880.2179
Foxp1	15133.6841	14844.9113	17006.60365
Foxp4	1467.5712	1443.28965	2109.20615
Foxq1	5387.34485	6086.3518	7453.1086
Foxs1	11738.24805	13907.08555	18310.68595
Fpgs	4118.91835	3966.74615	6232.759
Fpgt	719.09365	882.49445	756.3132
Fra10ac1	1787.7734	1381.70255	2142.47015
Fras1	264.6077	257.4439	411.3546
Frg1	1706.60585	1577.24785	1996.3869
Frk	1570.719	1274.1811	1671.5542
Frmd4a	10318.73155	14691.22365	11524.92245
