GENE_ID	locusLine	RASMC_H3K27AC_PDGF_24H_NEW	RASMC_H3K27AC_PDGF_24H_REP2	RASMC_H3K27AC_PDGF_2H_NEW	RASMC_H3K27AC_PDGF_2H_REP2	RASMC_H3K27AC_PDGF_JQ1_24H_NEW	RASMC_H3K27AC_PDGF_JQ1_24H_REP2	RASMC_H3K27AC_PDGF_JQ1_2H_NEW	RASMC_H3K27AC_PDGF_JQ1_2H_REP2	RASMC_H3K27AC_UNSTIM_NEW	RASMC_H3K27AC_UNSTIM_REP1	RASMC_WCE_PDGF_24H_NEW	RASMC_WCE_PDGF_24H_REP2	RASMC_WCE_PDGF_2H_NEW	RASMC_WCE_PDGF_2H_REP2	RASMC_WCE_PDGF_JQ1_24H_NEW	RASMC_WCE_PDGF_JQ1_24H_REP2	RASMC_WCE_PDGF_JQ1_2H_NEW	RASMC_WCE_PDGF_JQ1_2H_REP2	RASMC_WCE_UNSTIM_NEW	RASMC_WCE_UNSTIM_REP2
RASMC_H3K27AC_UNSTIM_REP1_2965	chr11(.):79723515-79724568	1.1352	0.9056	0.9759	0.4167	1.8585	0.8402	1.2574	0.3999	1.1182	0.859	0.207	0.1473	0.2767	0.2006	0.2936	0.3735	0.3104	0.303	0.2388	0.2557
RASMC_H3K27AC_UNSTIM_REP1_11500	chr6(.):94183983-94186497	0.8702	0.8857	0.4575	0.2061	1.3536	0.7318	0.3107	0.178	1.0271	1.2543	0.198	0.1895	0.1795	0.1743	0.2165	0.2003	0.2194	0.2736	0.2404	0.1374
RASMC_H3K27AC_UNSTIM_REP1_831	chr1(.):165295411-165299941	2.2051	1.4527	1.5949	1.428	1.1905	0.6314	1.653	1.5931	3.0228	1.7888	0.2264	0.4439	0.2265	0.2151	0.1835	0.4214	0.2429	0.4109	0.2565	0.4786
RASMC_H3K27AC_UNSTIM_REP1_11106	chr6(.):15302222-15302852	0.2921	0.3341	0.0274	0.0102	0.3165	0.4159	0.0574	0.0096	0.4069	1.004	0.0653	0.0619	0.0824	0.043	0.0781	0.0772	0.07	0.1115	0.087	0.0095
RASMC_H3K27AC_UNSTIM_REP1_14288	chrY(.):2021-3274	0.7987	0.3944	0.4311	0.1154	0.4434	0.1454	0.2483	0.0722	0.6407	0.7469	0.1055	0.0476	0.0986	0.0879	0.1289	0.0422	0.0809	0.0249	0.1255	0.0769
RASMC_H3K27AC_UNSTIM_REP1_13471	chr9(.):20757712-20758349	0.7412	0.6259	0.7557	0.5336	0.9064	0.5076	1.0499	0.3225	1.1397	1.0924	0.2202	0.1236	0.2369	0.0753	0.1902	0.1832	0.212	0.2552	0.154	0.122
RASMC_H3K27AC_UNSTIM_REP1_9410	chr4(.):62091885-62093208	0.4391	0.3382	0.1566	0.256	0.165	0.267	0.2374	0.2277	1.1173	1.6253	0.1281	0.0287	0.1184	0.1974	0.0959	0.1784	0.1265	0.1704	0.2009	0.1731
RASMC_H3K27AC_UNSTIM_REP1_12024	chr7(.):50080339-50081004	0.3128	1.09	0.3273	0.8789	0.5648	0.6489	0.4435	0.1655	0.2913	0.6626	0.1581	0.1038	0.1738	0.237	0.1396	0.1429	0.1367	0.0903	0.129	0.0402
RASMC_H3K27AC_UNSTIM_REP1_17	chr1(.):3078302-3081092	1.3214	1.9426	0.9099	1.0725	1.6223	1.0321	1.0752	0.9196	1.6266	1.7601	0.1746	0.311	0.1938	0.2007	0.1837	0.3384	0.2011	0.5135	0.2107	0.4007
RASMC_H3K27AC_UNSTIM_REP1_126	chr1(.):21949602-21958529	1.2454	0.9393	0.8204	0.5877	1.0541	0.6616	0.6669	0.3033	2.426	2.6073	0.1926	0.193	0.1877	0.2112	0.1892	0.1778	0.1776	0.1643	0.2005	0.2215
RASMC_H3K27AC_UNSTIM_REP1_2208	chr10(.):73610069-73615567	0.813	0.5507	0.3016	0.2028	0.6735	0.6004	0.2585	0.1065	0.9172	1.3239	0.1937	0.162	0.1675	0.1818	0.194	0.119	0.1824	0.1058	0.1904	0.1094
RASMC_H3K27AC_UNSTIM_REP1_4248	chr14(.):102300427-102301981	1.2755	1.0707	1.1488	1.1146	1.2611	0.8198	1.1492	1.301	1.4609	1.2904	0.2239	0.5379	0.1915	0.2232	0.1983	0.2758	0.2035	0.2869	0.1883	0.4404
RASMC_H3K27AC_UNSTIM_REP1_4219	chr14(.):90635529-90636068	0.3739	0.163	0.2252	0.0851	1.0341	0.8134	0.3353	0.0109	0.6568	0.8361	0.0881	0.0	0.0942	0.0446	0.1266	0.0835	0.0828	0.0022	0.1361	0.0
RASMC_H3K27AC_UNSTIM_REP1_4910	chr16(.):31980490-31981672	0.3027	0.3387	0.4736	0.1878	1.0238	0.6674	0.4163	0.1452	0.3751	0.8889	0.0718	0.0915	0.1336	0.0819	0.093	0.0597	0.0861	0.0941	0.1068	0.3661
RASMC_H3K27AC_UNSTIM_REP1_8939	chr3(.):130599308-130600032	0.1118	0.2538	0.0804	0.0596	0.1565	0.2757	0.0851	0.0083	0.2729	0.6187	0.072	0.1162	0.0674	0.1349	0.1598	0.1377	0.0929	0.0	0.1141	0.0024
RASMC_H3K27AC_UNSTIM_REP1_12464	chr7(.):119062953-119067403	2.8841	2.3346	2.6398	2.1041	2.2206	1.3705	2.8914	2.1176	2.7974	1.2907	0.2046	0.518	0.2164	0.2567	0.2248	0.5203	0.2469	0.6654	0.2356	0.6443
RASMC_H3K27AC_UNSTIM_REP1_4658	chr15(.):56933003-56934831	0.4583	1.1741	0.4681	0.6778	1.3972	1.3956	0.6878	1.145	0.5633	0.8697	0.1837	0.3723	0.2287	0.298	0.1859	0.3157	0.2376	0.289	0.1692	0.4319
RASMC_H3K27AC_UNSTIM_REP1_9149	chr3(.):164658159-164659276	0.3161	1.5207	0.1677	0.676	0.2572	0.5214	0.1219	0.7179	0.3123	1.4075	0.0995	0.3985	0.1377	0.194	0.1131	0.5587	0.1103	0.5079	0.1215	0.366
RASMC_H3K27AC_UNSTIM_REP1_11638	chr6(.):109362127-109363309	1.0035	0.9802	0.8884	1.1233	0.5399	0.3239	0.9009	0.6664	1.3944	1.209	0.2571	0.6976	0.1755	0.1848	0.1782	0.2378	0.1981	0.4092	0.2159	0.197
RASMC_H3K27AC_UNSTIM_REP1_10684	chr5(.):127924848-127926734	1.5124	2.1982	1.7946	2.8354	1.7537	1.6592	1.699	2.814	1.848	1.978	0.2267	1.0013	0.2659	0.3148	0.2217	0.5282	0.24	0.4415	0.3022	0.6375
RASMC_H3K27AC_UNSTIM_REP1_13370	chr8(.):122356984-122359741	0.7823	1.6682	1.0253	2.0311	0.3777	0.9007	0.7321	1.726	0.7606	1.8568	0.1515	0.4208	0.1638	0.2346	0.1609	0.3177	0.1876	0.4609	0.1394	0.5643
RASMC_H3K27AC_UNSTIM_REP1_13074	chr8(.):71465109-71467949	2.3795	0.8425	1.318	0.6344	2.1823	0.9888	1.1607	0.3272	2.3638	1.5947	0.2484	0.1974	0.2545	0.217	0.22	0.3857	0.2438	0.3476	0.2534	0.2861
RASMC_H3K27AC_UNSTIM_REP1_13828	chr9(.):91334853-91335565	0.6949	0.222	1.9017	0.5081	0.8337	0.1287	2.4233	0.4917	2.0789	0.7064	0.1594	0.1491	0.2175	0.1817	0.0965	0.1408	0.1956	0.056	0.1353	0.1048
RASMC_H3K27AC_UNSTIM_REP1_12232	chr7(.):89603133-89604105	0.3652	0.0406	0.3726	0.1432	0.5699	0.5718	0.5814	0.1017	0.9428	0.9721	0.1593	0.0	0.1537	0.1164	0.1298	0.0	0.1363	0.0033	0.1989	0.0081
RASMC_H3K27AC_UNSTIM_REP1_1788	chr10(.):20561083-20561805	0.9023	0.1871	0.3876	0.0942	0.4719	0.0464	0.3469	0.1914	1.1221	1.0302	0.2641	0.0679	0.1526	0.0991	0.1409	0.1112	0.1839	0.0421	0.2506	0.134
RASMC_H3K27AC_UNSTIM_REP1_5780	chr17(.):87323381-87324439	0.2314	0.4077	0.1597	0.1982	0.4417	0.5205	0.1835	0.0228	0.4187	0.8295	0.147	0.219	0.1817	0.1978	0.1651	0.2025	0.1799	0.1717	0.1958	0.3807
RASMC_H3K27AC_UNSTIM_REP1_2227	chr10(.):74068847-74074331	1.9284	2.0341	2.2584	2.9716	2.482	2.0179	2.2182	3.4272	2.2918	2.5148	0.2375	0.6568	0.253	0.3017	0.2614	0.3866	0.2404	0.5849	0.2434	0.702
RASMC_H3K27AC_UNSTIM_REP1_8775	chr3(.):114031539-114032796	0.5359	0.3042	0.5944	0.2624	0.4768	0.603	0.4806	0.0144	0.9094	1.197	0.2475	0.2414	0.2394	0.1826	0.1682	0.2707	0.2198	0.0531	0.2686	0.1068
RASMC_H3K27AC_UNSTIM_REP1_9634	chr4(.):115700567-115706107	2.9562	2.8276	2.8914	2.5855	3.1146	2.2474	3.2488	3.1926	3.3838	2.3676	0.2491	0.7376	0.2521	0.2782	0.2585	0.6337	0.2826	0.6143	0.2473	0.8024
RASMC_H3K27AC_UNSTIM_REP1_5535	chr17(.):41087908-41088619	0.3058	0.3631	0.133	0.0825	0.5161	0.5063	0.1316	0.0652	0.292	0.6499	0.2325	0.0167	0.1291	0.1362	0.1883	0.3443	0.2172	0.0693	0.1243	0.0087
RASMC_H3K27AC_UNSTIM_REP1_5185	chr16(.):81492698-81494403	0.9116	0.8766	1.0671	1.8628	1.0292	0.9597	1.2642	3.5839	1.0906	1.114	0.1448	0.5606	0.1706	0.2037	0.1981	0.4016	0.212	0.4142	0.1714	0.4505
RASMC_H3K27AC_UNSTIM_REP1_6532	chr19(.):59767000-59769734	1.9417	2.8808	2.4016	2.5143	2.5588	2.2371	2.233	2.9608	2.2304	1.8836	0.1792	0.6865	0.2079	0.2936	0.2343	0.7647	0.2454	0.8822	0.2058	0.9976
RASMC_H3K27AC_UNSTIM_REP1_6641	chr2(.):13695403-13697716	1.6173	2.4816	3.1096	5.025	2.2768	2.1255	3.0941	6.4854	1.9683	1.6609	0.2239	0.7198	0.2435	0.2285	0.184	0.5416	0.2613	0.587	0.2185	1.0098
RASMC_H3K27AC_UNSTIM_REP1_1909	chr10(.):45513288-45515291	2.4436	2.6036	2.6054	3.3376	3.1078	2.4603	2.4537	3.5791	2.3952	2.1209	0.2367	0.7697	0.3144	0.2744	0.2253	0.7141	0.2843	0.4143	0.2515	1.0168
RASMC_H3K27AC_UNSTIM_REP1_8606	chr3(.):94108842-94109630	0.4494	0.2491	0.3244	0.1846	0.3713	0.1577	0.4658	0.2123	0.9085	0.9321	0.2027	0.2135	0.1894	0.1304	0.2041	0.1728	0.1788	0.1135	0.2265	0.1277
RASMC_H3K27AC_UNSTIM_REP1_10013	chr4(.):170903644-170904672	0.1989	0.6214	0.1034	0.2546	0.2569	0.4831	0.09	0.3867	0.1947	1.0042	0.0974	0.8416	0.0962	0.2049	0.0866	0.2367	0.0708	0.2061	0.0697	0.4114
RASMC_H3K27AC_UNSTIM_REP1_4320	chr14(.):114670645-114671669	0.7183	0.2907	0.4826	0.3064	1.3116	0.6886	0.7418	0.6228	0.9356	0.7384	0.2838	0.1853	0.1991	0.191	0.253	0.3196	0.1888	0.1925	0.2185	0.042
RASMC_H3K27AC_UNSTIM_REP1_8251	chr3(.):11731822-11733426	0.7395	1.5703	0.6148	0.5751	0.7612	1.0318	0.4147	0.3281	0.617	1.0783	0.1983	0.4479	0.219	0.2092	0.1889	0.4599	0.1724	0.3083	0.2294	0.4285
RASMC_H3K27AC_UNSTIM_REP1_11665	chr6(.):111475269-111477291	1.3238	1.3039	2.4129	3.3559	1.8176	1.5966	3.0913	4.8623	1.8387	1.6183	0.2061	0.3387	0.2286	0.3185	0.2298	0.4277	0.2513	0.4732	0.2605	0.9195
RASMC_H3K27AC_UNSTIM_REP1_11422	chr6(.):72891367-72892554	0.7596	1.0295	1.2584	2.3896	1.1849	1.1847	1.34	2.7033	1.0108	1.3701	0.2473	0.6163	0.2057	0.1327	0.2378	0.3994	0.3051	0.4242	0.2583	0.1584
RASMC_H3K27AC_UNSTIM_REP1_6407	chr19(.):43219695-43221379	0.8811	1.3843	1.6943	2.5762	1.0923	1.6299	1.9009	3.656	1.1215	1.5829	0.2258	0.2677	0.2896	0.3382	0.2267	0.4225	0.2719	0.6487	0.2046	0.6437
RASMC_H3K27AC_UNSTIM_REP1_5899	chr18(.):28243655-28247469	1.0819	2.1251	0.2939	0.3363	1.5423	0.939	0.1843	0.1184	0.7334	1.0759	0.195	0.4852	0.1327	0.131	0.2189	0.3172	0.1524	0.276	0.1538	0.3958
RASMC_H3K27AC_UNSTIM_REP1_5437	chr17(.):32595529-32596256	0.8911	0.6203	1.0018	0.384	1.1211	0.587	0.9574	0.1888	1.2418	0.7852	0.1204	0.0811	0.1094	0.0652	0.1263	0.1351	0.1058	0.0274	0.1274	0.0585
RASMC_H3K27AC_UNSTIM_REP1_9337	chr4(.):44514597-44515157	0.1691	0.0862	0.3527	0.0128	0.3513	0.3823	0.5276	0.0359	0.3479	0.8499	0.1307	0.0069	0.1616	0.2012	0.1772	0.0091	0.2269	0.1292	0.1952	0.0107
RASMC_H3K27AC_UNSTIM_REP1_4674	chr15(.):61438769-61440331	0.9423	0.9276	0.4572	0.3374	0.8734	0.4234	0.3004	0.1252	1.7086	2.0743	0.2456	0.1514	0.1796	0.1163	0.1797	0.1171	0.1844	0.0513	0.2221	0.2417
RASMC_H3K27AC_UNSTIM_REP1_10320	chr5(.):63159476-63160267	0.8952	1.4092	0.7643	0.8387	1.4566	1.1812	0.5998	0.7202	1.1523	0.9752	0.2087	0.2809	0.1972	0.1037	0.199	0.208	0.2235	0.5402	0.1975	0.3243
RASMC_H3K27AC_UNSTIM_REP1_1197	chr1(.):221296434-221300047	2.1801	2.835	1.1216	0.7715	1.9477	1.3922	1.0695	1.1098	2.5201	1.3216	0.4118	1.1905	0.3943	0.2531	0.3764	0.6889	0.3633	0.6204	0.4029	0.8925
RASMC_H3K27AC_UNSTIM_REP1_8450	chr3(.):55622906-55623560	1.9135	1.1723	4.1302	0.9068	3.2202	1.672	5.8508	0.6709	2.1403	0.7505	0.2617	0.2441	0.2538	0.3567	0.2399	0.3476	0.3318	0.5216	0.2053	0.1959
RASMC_H3K27AC_UNSTIM_REP1_4315	chr14(.):114064623-114065300	0.4558	0.0853	0.6062	0.354	0.6413	0.5394	0.8166	0.3133	0.5231	0.7672	0.1488	0.1922	0.0788	0.211	0.1432	0.0768	0.1681	0.1863	0.1626	0.018
RASMC_H3K27AC_UNSTIM_REP1_14161	chrX(.):71154358-71156175	0.7682	0.8933	0.782	1.2463	0.7142	0.7189	0.7801	1.3616	0.968	1.1896	0.1305	0.2296	0.1215	0.173	0.1075	0.2321	0.114	0.225	0.0969	0.5465
RASMC_H3K27AC_UNSTIM_REP1_1612	chr1(.):266697578-266699038	0.8925	0.4394	0.6221	0.1997	1.0498	0.643	0.7948	0.123	0.756	0.9188	0.3808	0.0158	0.412	0.3608	0.395	0.1969	0.372	0.0931	0.4084	0.0335
RASMC_H3K27AC_UNSTIM_REP1_13115	chr8(.):77446109-77447342	1.1531	0.7567	2.6019	0.6983	2.1794	2.247	3.1854	0.5194	0.9551	0.8275	0.1507	0.1505	0.25	0.1759	0.1858	0.2388	0.2363	0.1278	0.2169	0.0203
RASMC_H3K27AC_UNSTIM_REP1_10732	chr5(.):135882659-135884063	0.9527	1.6249	1.986	3.5105	1.0168	1.1418	1.8781	2.9757	1.3647	1.4148	0.1719	1.0932	0.288	0.2925	0.2406	0.5206	0.3084	0.6579	0.2495	0.7748
RASMC_H3K27AC_UNSTIM_REP1_4644	chr15(.):55343810-55345614	0.4738	1.2076	0.4963	0.9577	0.3355	0.6266	0.4214	1.0225	0.4414	1.193	0.1866	0.5375	0.1533	0.1753	0.1602	0.4104	0.1207	0.3529	0.1652	0.6094
RASMC_H3K27AC_UNSTIM_REP1_9836	chr4(.):146750500-146751598	1.8863	2.1458	1.3863	1.7102	2.1597	1.6213	1.396	1.0706	1.3258	1.3126	0.2081	0.7004	0.2091	0.2166	0.2258	0.3362	0.1946	0.3896	0.1629	0.6237
RASMC_H3K27AC_UNSTIM_REP1_9848	chr4(.):148798598-148799501	0.2041	0.3109	0.48	0.5703	0.9763	1.4977	0.9429	0.6131	0.1949	0.851	0.1418	0.5794	0.1289	0.1428	0.1415	0.3259	0.1902	0.2775	0.0873	0.1181
RASMC_H3K27AC_UNSTIM_REP1_6284	chr19(.):21232568-21233884	0.4307	0.9016	0.3858	0.6808	0.6037	0.5999	0.4179	0.4882	0.6303	0.9313	0.1727	0.2739	0.1737	0.2873	0.2023	0.1957	0.1918	0.4318	0.1946	0.363
RASMC_H3K27AC_UNSTIM_REP1_1712	chr10(.):5586228-5586785	0.0845	0.4324	0.131	0.5092	0.1395	0.953	0.2314	0.4169	0.1231	1.0509	0.0698	0.2653	0.0878	0.1303	0.0449	0.1912	0.0953	0.0878	0.0577	0.0216
RASMC_H3K27AC_UNSTIM_REP1_6388	chr19(.):40461971-40463921	1.3784	2.2058	1.234	1.117	3.596	2.8499	1.5691	1.2065	1.0196	1.3636	0.2024	0.3186	0.1779	0.2195	0.2449	0.3426	0.2828	0.5469	0.2155	0.411
RASMC_H3K27AC_UNSTIM_REP1_1084	chr1(.):205061038-205062383	1.0778	1.0032	1.1144	0.6347	1.8347	0.9637	1.6733	0.4404	1.6421	1.0957	0.3762	0.5075	0.3086	0.1976	0.3204	0.3418	0.4447	0.31	0.3696	0.1789
RASMC_H3K27AC_UNSTIM_REP1_3690	chr13(.):90602314-90603861	1.3603	1.2424	1.2955	0.5772	1.0817	0.7024	1.0524	0.4174	1.8267	1.3941	0.1917	0.214	0.2382	0.201	0.2077	0.1787	0.2095	0.2593	0.2037	0.4421
RASMC_H3K27AC_UNSTIM_REP1_3311	chr13(.):35306401-35307775	1.3037	2.2923	1.6569	1.3271	1.3407	1.136	1.9383	1.3009	1.4127	1.3438	0.174	0.9935	0.2106	0.2478	0.2114	0.6117	0.2625	0.629	0.2059	0.7924
RASMC_H3K27AC_UNSTIM_REP1_12735	chr8(.):22362411-22365048	1.9109	1.6025	0.7659	0.4701	1.3512	0.836	0.8961	0.7777	2.3409	1.1593	0.1905	0.3989	0.2093	0.2107	0.1861	0.3971	0.2368	0.4285	0.2111	0.2084
RASMC_H3K27AC_UNSTIM_REP1_12428	chr7(.):116899042-116899781	2.2235	1.0904	2.8335	0.8073	1.7578	1.0251	2.4598	0.0929	2.3205	0.8595	0.1627	0.1198	0.1962	0.2492	0.2271	0.1773	0.2848	0.0409	0.2299	0.033
RASMC_H3K27AC_UNSTIM_REP1_13978	chr9(.):113375758-113377947	1.6651	1.0785	1.3164	0.7403	1.5607	0.85	1.3605	0.5731	2.0696	1.5459	0.2145	0.2215	0.2274	0.1823	0.2244	0.3357	0.1932	0.3269	0.2292	0.5969
RASMC_H3K27AC_UNSTIM_REP1_10649	chr5(.):124861538-124862536	0.1931	0.4996	0.0508	0.1455	0.0883	0.1624	0.0859	0.0772	0.4752	0.8379	0.1029	0.0629	0.0597	0.1725	0.1179	0.1455	0.0819	0.0595	0.0823	0.0909
RASMC_H3K27AC_UNSTIM_REP1_6521	chr19(.):59456192-59458028	1.4532	1.3642	2.5369	2.0536	1.2993	1.2277	3.2174	1.1298	1.955	1.8441	0.2131	0.995	0.2671	0.3584	0.2235	0.5896	0.2627	0.5756	0.2481	0.7978
RASMC_H3K27AC_UNSTIM_REP1_6633	chr2(.):11680344-11682389	0.4082	0.1934	0.5105	0.3078	0.7127	0.7055	0.5954	0.2545	0.414	0.9479	0.131	0.0112	0.1389	0.1945	0.1352	0.0322	0.182	0.0368	0.1385	0.0121
RASMC_H3K27AC_UNSTIM_REP1_10057	chr4(.):180042333-180044372	1.1702	1.178	1.3125	1.3178	1.2283	1.0563	1.4907	1.1359	1.6338	1.3144	0.1852	0.2265	0.2005	0.2474	0.2128	0.3188	0.2806	0.3228	0.235	0.2768
RASMC_H3K27AC_UNSTIM_REP1_11534	chr6(.):99154534-99156556	0.3623	0.2461	0.2051	0.0789	0.1083	0.1913	0.2273	0.0761	1.0063	1.4374	0.1234	0.107	0.1154	0.1785	0.1339	0.1696	0.1181	0.1431	0.1678	0.2727
RASMC_H3K27AC_UNSTIM_REP1_12180	chr7(.):73759504-73761193	0.942	0.1902	0.9823	0.3008	1.7694	0.7896	0.9394	0.2661	0.8924	1.1198	0.2184	0.1182	0.2694	0.1999	0.2218	0.0594	0.2301	0.0623	0.1729	0.0608
RASMC_H3K27AC_UNSTIM_REP1_5774	chr17(.):87290535-87291768	0.8297	0.9362	0.4505	0.2282	1.3914	0.7834	0.4215	0.2034	0.6949	1.0064	0.2055	0.2914	0.1895	0.1965	0.2279	0.1805	0.2467	0.1657	0.2	0.2497
RASMC_H3K27AC_UNSTIM_REP1_6912	chr2(.):61667996-61669923	0.5256	0.4189	0.2015	0.1583	0.2733	0.3297	0.2481	0.0093	1.0742	1.4654	0.1796	0.0098	0.1198	0.1443	0.1572	0.0988	0.1455	0.0678	0.1871	0.0032
RASMC_H3K27AC_UNSTIM_REP1_10075	chr4(.):181173065-181174648	0.3824	1.0637	0.2844	0.8837	0.52	0.721	0.352	0.6957	0.4177	0.9978	0.0799	0.2215	0.0719	0.0828	0.0679	0.3091	0.0472	0.4124	0.0716	0.4145
RASMC_H3K27AC_UNSTIM_REP1_5366	chr17(.):22084406-22086028	1.2418	0.664	0.307	0.1185	0.5291	0.2077	0.3527	0.0752	2.1441	1.0258	0.2743	0.1314	0.1651	0.1376	0.1349	0.1441	0.1693	0.1284	0.2605	0.2926
RASMC_H3K27AC_UNSTIM_REP1_14136	chrX(.):45136826-45138187	0.9509	0.9399	1.0956	1.3963	1.134	0.8203	1.1353	1.4061	1.0836	1.1721	0.1098	0.0132	0.1496	0.1739	0.1084	0.1574	0.1151	0.2774	0.1161	0.5299
RASMC_H3K27AC_UNSTIM_REP1_363	chr1(.):80673469-80675337	0.4546	1.0882	0.3998	0.8205	0.3523	0.5035	0.3285	0.8239	0.6593	1.1857	0.1339	0.6206	0.1363	0.169	0.1189	0.3476	0.142	0.517	0.1454	0.6315
RASMC_H3K27AC_UNSTIM_REP1_1912	chr10(.):45797662-45799683	1.1247	1.8896	1.4071	2.5775	1.1296	1.142	1.1353	3.1096	1.4982	1.4174	0.233	0.4352	0.2776	0.2126	0.2333	0.5945	0.2104	0.5806	0.2446	0.6674
RASMC_H3K27AC_UNSTIM_REP1_5691	chr17(.):75053591-75055793	0.7933	0.7873	0.6445	0.3582	1.2092	0.5041	0.9542	0.17	1.3387	1.0547	0.1885	0.114	0.1851	0.1674	0.1882	0.2132	0.1776	0.2359	0.1755	0.235
RASMC_H3K27AC_UNSTIM_REP1_8265	chr3(.):12401317-12403236	1.9359	1.0406	2.0512	0.6674	1.026	0.4098	2.4434	0.4094	2.9457	1.009	0.2623	0.2852	0.333	0.2599	0.1928	0.1343	0.339	0.3326	0.2681	0.424
RASMC_H3K27AC_UNSTIM_REP1_2898	chr11(.):71089394-71090137	0.3669	0.0663	0.2067	0.0733	0.3834	0.4928	0.3107	0.0314	0.4979	0.883	0.2137	0.0051	0.2205	0.2186	0.2334	0.0269	0.251	0.0685	0.217	0.0247
RASMC_H3K27AC_UNSTIM_REP1_12363	chr7(.):101446539-101447319	0.3762	0.1416	0.1587	0.0223	0.6875	0.51	0.1038	0.0144	0.5619	0.8278	0.1406	0.0145	0.1314	0.0529	0.1267	0.061	0.1672	0.0	0.1186	0.001
RASMC_H3K27AC_UNSTIM_REP1_12339	chr7(.):99072835-99074443	1.0996	1.3291	0.316	0.2216	0.9875	0.5106	0.3212	0.3872	1.2176	1.6031	0.2281	0.3339	0.156	0.1539	0.1738	0.2933	0.1528	0.2492	0.1647	0.5345
RASMC_H3K27AC_UNSTIM_REP1_11043	chr6(.):7502603-7504324	0.6821	1.6044	0.3549	0.4579	1.1526	1.1874	0.3282	0.4176	0.5925	0.9102	0.148	0.328	0.1656	0.1977	0.1909	0.4031	0.1391	0.3299	0.1627	0.4327
RASMC_H3K27AC_UNSTIM_REP1_7223	chr2(.):144014135-144015769	0.6266	0.435	1.3856	0.4876	0.4563	0.2673	0.9046	0.2537	1.4478	1.0254	0.1331	0.0374	0.1593	0.1358	0.1155	0.1497	0.1301	0.1349	0.1922	0.2274
RASMC_H3K27AC_UNSTIM_REP1_3684	chr13(.):90116120-90118667	1.743	1.8391	2.1063	1.9309	2.4048	1.9308	2.3698	1.7498	1.8282	1.8707	0.2094	0.2757	0.2019	0.2637	0.2276	0.2531	0.2408	0.438	0.2145	0.5166
RASMC_H3K27AC_UNSTIM_REP1_1940	chr10(.):47544911-47547015	0.9552	1.0947	1.3363	1.5402	1.21	1.2015	1.1797	1.3038	1.142	1.4803	0.2944	0.8342	0.2464	0.238	0.2305	0.424	0.2649	0.5275	0.2359	0.6483
RASMC_H3K27AC_UNSTIM_REP1_11712	chr6(.):125771556-125772301	0.915	0.5075	0.5853	0.4931	1.759	1.2171	0.5114	0.1388	1.4509	0.7475	0.1998	0.0103	0.1699	0.1013	0.2066	0.0259	0.189	0.1543	0.2097	0.0894
RASMC_H3K27AC_UNSTIM_REP1_5901	chr18(.):28325875-28329192	0.508	1.0811	0.82	0.8331	0.6186	0.9714	0.94	0.514	0.6501	1.1946	0.1655	0.5975	0.206	0.1828	0.168	0.3376	0.1741	0.4568	0.1563	0.3108
RASMC_H3K27AC_UNSTIM_REP1_12652	chr7(.):144932041-144932883	1.1212	1.4867	1.2603	1.025	1.634	1.3692	1.2554	0.6094	1.4288	1.1076	0.2151	0.0988	0.2085	0.2755	0.2395	0.5544	0.2009	0.1828	0.2061	0.4502
RASMC_H3K27AC_UNSTIM_REP1_2300	chr10(.):84966255-84967790	0.9358	2.1388	0.794	1.6741	1.0491	1.5827	0.771	2.1721	0.9039	1.7122	0.2265	1.6218	0.2427	0.2726	0.2775	0.9839	0.2559	0.7353	0.2494	1.1294
RASMC_H3K27AC_UNSTIM_REP1_2710	chr11(.):46331889-46335216	0.7473	0.1182	0.2081	0.0959	0.2608	0.1971	0.2213	0.0416	1.598	1.5631	0.1898	0.1086	0.1049	0.1073	0.1154	0.0679	0.1317	0.0271	0.1959	0.1149
RASMC_H3K27AC_UNSTIM_REP1_4845	chr16(.):19395886-19400628	3.2328	3.7064	3.3803	5.3892	2.7512	1.6119	3.889	6.7683	3.5899	2.5189	0.2143	0.6989	0.2587	0.3113	0.2238	0.5496	0.2247	0.7319	0.2207	0.8728
RASMC_H3K27AC_UNSTIM_REP1_11771	chr6(.):146022871-146023522	0.5771	0.3294	0.3381	0.3291	0.6109	0.1668	0.2528	0.1759	0.6264	0.8029	0.168	0.1118	0.1495	0.1817	0.1543	0.1659	0.1882	0.1048	0.2013	0.0184
RASMC_H3K27AC_UNSTIM_REP1_8628	chr3(.):97892821-97895186	0.255	0.2645	0.1621	0.1431	0.6524	0.4383	0.1949	0.078	0.7545	1.0665	0.1454	0.1244	0.1462	0.0971	0.1452	0.193	0.136	0.121	0.2032	0.2756
RASMC_H3K27AC_UNSTIM_REP1_7856	chr2(.):258963141-258967076	1.9325	2.5449	2.5294	4.1574	2.4031	1.5383	2.5923	4.6286	2.3556	1.4306	0.1617	0.8245	0.1755	0.2292	0.1708	0.4546	0.1562	0.5766	0.1684	0.7852
RASMC_H3K27AC_UNSTIM_REP1_499	chr1(.):106839184-106840155	1.0148	0.1582	0.9475	0.3033	0.9362	0.445	0.8705	0.2337	1.7552	0.7156	0.1962	0.0048	0.1361	0.1584	0.1507	0.0891	0.1875	0.0676	0.1927	0.0
